movie_id,title,Genres
1277,Set It Off (1996),Action|Drama|Romance
1278,Selena (1997),Comedy|Horror
1279,Wild America (1997),Comedy|Drama
1280,Gang Related (1997),Drama
1281,Manny & Lo (1996),Comedy
1282,"Grass Harp, The (1995)",Animation|Children's|Musical
1283,Out to Sea (1997),Western
1284,Before and After (1996),Film-Noir|Mystery
1285,Princess Caraboo (1994),Comedy
1286,Shall We Dance? (1937),Drama|Romance
1287,Ed (1996),Action|Adventure|Drama
1288,Denise Calls Up (1995),Comedy|Drama|Musical
1289,Jack and Sarah (1995),Documentary|War
1290,Country Life (1994),Drama|Romance
1291,Celtic Pride (1996),Action|Adventure
1292,"Simple Wish, A (1997)",Comedy
1293,Star Kid (1997),Drama
1294,Ayn Rand: A Sense of Life (1997),Comedy|War
1295,Kicked in the Head (1997),Drama
1296,Indian Summer (1996),Drama|Romance
1297,Love Affair (1994),Comedy
1298,"Band Wagon, The (1953)",Drama|Musical|War
1299,Penny Serenade (1941),Drama|War
1300,'Til There Was You (1997),Drama
1301,Stripes (1981),Sci-Fi
1302,Late Bloomers (1996),Drama
1303,"Getaway, The (1994)",Adventure
1304,New York Cop (1996),Action|Comedy|Western
1305,National Lampoon's Senior Trip (1995),Drama
1306,Delta of Venus (1994),Drama|Sci-Fi
1307,Carmen Miranda: Bananas Is My Business (1994),Comedy|Romance
1308,Babyfever (1994),Comedy
1309,"Very Natural Thing, A (1974)",Drama|Romance
1310,"Walk in the Sun, A (1945)",Documentary
1311,Waiting to Exhale (1995),Comedy
1312,"Pompatus of Love, The (1996)",Drama
1313,Palmetto (1998),Crime
1314,Surviving the Game (1994),Romance
1315,Inventing the Abbotts (1997),Documentary
1316,"Horse Whisperer, The (1998)",Drama
1317,"Journey of August King, The (1995)",Comedy
1318,Catwalk (1995),Comedy|Drama
1319,"Neon Bible, The (1995)",Documentary
1320,Homage (1995),Action|Horror|Sci-Fi|Thriller
1321,Open Season (1996),Horror
1322,Metisse (Café au Lait) (1993),Horror
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",Horror
1324,Loaded (1994),Horror
1325,August (1996),Horror
1326,Boys (1996),Horror
1327,Captives (1994),Horror
1328,Of Love and Shadows (1994),Horror
1329,"Low Life, The (1994)",Horror
1330,An Unforgettable Summer (1994),Comedy|Horror
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Horror
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Horror|Thriller
1333,Midnight Dancers (Sibak) (1994),Horror
1334,Somebody to Love (1994),Horror|Sci-Fi
1335,American Buffalo (1996),Action|Horror
1336,Kazaam (1996),Horror
1337,Larger Than Life (1996),Horror
1339,Stefano Quantestorie (1993),Horror|Romance
1340,"Crude Oasis, The (1995)",Horror
1341,Hedd Wyn (1992),Horror
1342,"Convent, The (Convento, O) (1995)",Horror
1343,Lotto Land (1995),Thriller
1344,"Story of Xinghua, The (1993)",Film-Noir|Thriller
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Horror
1346,Dingo (1992),Horror
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Horror
1348,Every Other Weekend (1990),Horror
1349,Mille bolle blu (1993),Horror
1350,Crows and Sparrows (1949),Horror
1351,Lover's Knot (1996),Drama
1352,Shadow of Angels (Schatten der Engel) (1976),Crime|Thriller
1353,1-900 (1994),Comedy|Romance
1354,Venice/Venice (1992),Drama
1355,Infinity (1996),Horror|Thriller
1356,Ed's Next Move (1996),Action|Adventure|Sci-Fi
1357,For the Moment (1994),Drama|Romance
1358,The Deadly Cure (1996),Drama|Thriller
1359,Boys in Venice (1996),Adventure|Children's|Comedy
1360,"Sexual Life of the Belgians, The (1994)",Drama
1361,"Search for One-eye Jimmy, The (1996)",Documentary
1362,American Strays (1996),Drama
1363,"Leopard Son, The (1996)",Drama
1364,Bird of Prey (1996),Action
1365,Johnny 100 Pesos (1993),Drama
1366,JLG/JLG - autoportrait de décembre (1994),Drama
1367,Faust (1994),Children's|Comedy
1368,Mina Tannenbaum (1994),Drama
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama|Thriller
1370,I Can't Sleep (J'ai pas sommeil) (1994),Action|Thriller
1371,"Machine, The (1994)",Action|Adventure|Sci-Fi
1372,"Stranger, The (1994)",Action|Adventure|Sci-Fi
1373,Good Morning (1971),Action|Adventure|Sci-Fi
1374,Falling in Love Again (1980),Action|Adventure|Sci-Fi
1375,"Cement Garden, The (1993)",Action|Adventure|Sci-Fi
1376,Meet Wally Sparks (1997),Action|Adventure|Sci-Fi
1377,Hotel de Love (1996),Action|Adventure|Comedy|Crime
1378,Rhyme & Reason (1997),Action|Comedy|Western
1379,Love and Other Catastrophes (1996),Action|Comedy|Western
1380,Hollow Reed (1996),Comedy|Musical|Romance
1381,Losing Chase (1996),Comedy|Musical|Romance
1382,"Bonheur, Le (1965)",Action|Drama
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",Action|Sci-Fi
1384,Squeeze (1996),Drama
1385,Roseanna's Grave (For Roseanna) (1997),Action
1386,Tetsuo II: Body Hammer (1992),Western
1387,Fall (1997),Action|Horror
1388,Gabbeh (1996),Action|Horror
1389,Mondo (1996),Action|Horror
1390,"Innocent Sleep, The (1995)",Comedy
1391,For Ever Mozart (1996),Action|Comedy|Sci-Fi|War
1392,"Locusts, The (1997)",Comedy|Drama
1393,Stag (1997),Drama|Romance
1394,Swept from the Sea (1997),Comedy
1395,Hurricane Streets (1998),Comedy|Drama
1396,Stonewall (1995),Crime|Drama|Sci-Fi
1397,Of Human Bondage (1934),Drama
1398,Anna (1996),Romance|War
1399,Stranger in the House (1997),Drama
1400,Picture Bride (1995),Drama
1401,M. Butterfly (1993),Drama
1404,Withnail and I (1987),Crime|Drama
1405,Boy's Life 2 (1997),Animation|Comedy
1406,When Night Is Falling (1995),Drama
1407,"Specialist, The (1994)",Horror|Thriller
1408,Gordy (1995),Action|Romance|War
1409,"Swan Princess, The (1994)",Comedy|Romance
1410,Harlem (1993),Comedy|Drama
1411,Barbarella (1968),Drama
1412,Land Before Time III: The Time of the Great Giving (1995) (V),Drama
1413,Street Fighter (1994),Drama
1414,Coldblooded (1995),Comedy
1415,"Next Karate Kid, The (1994)",Crime|Drama|Romance
1416,No Escape (1994),Drama|Musical
1417,"Turning, The (1992)",Drama
1419,Highlander III: The Sorcerer (1994),Drama
1420,Gilligan's Island: The Movie (1998),Documentary
1421,My Crazy Life (Mi vida loca) (1993),Documentary
1422,Suture (1993),Mystery|Thriller
1423,"Walking Dead, The (1995)",Drama
1424,I Like It Like That (1994),Action
1425,I'll Do Anything (1994),Comedy
1426,Grace of My Heart (1996),Children's
1427,Drunks (1995),Thriller
1428,SubUrbia (1997),Drama
1429,Sliding Doors (1998),Action
1430,Ill Gotten Gains (1997),Thriller
1431,Legal Deceit (1997),Action|Comedy
1432,"Mighty, The (1998)",Action
1433,Men of Means (1998),Comedy|Horror
1434,Shooting Fish (1997),Action
1436,Mr. Jones (1993),Comedy
1437,House Party 3 (1994),Drama
1438,Panther (1995),Action|Thriller
1439,Jason's Lyric (1994),Comedy
1440,Above the Rim (1994),Comedy
1441,Moonlight and Valentino (1995),Comedy|Romance
1442,"Scarlet Letter, The (1995)",Drama
1443,8 Seconds (1994),Documentary
1444,That Darn Cat! (1965),Comedy
1445,Ladybird Ladybird (1994),Comedy|War
1446,"Bye Bye, Love (1995)",Comedy
1447,Century (1993),Crime
1448,My Favorite Season (1993),Documentary
1449,Pather Panchali (1955),Comedy
1450,Golden Earrings (1947),War
1453,Angel on My Shoulder (1946),Comedy|Romance
1454,Angel and the Badman (1947),Comedy
1455,"Outlaw, The (1943)",Comedy|Romance
1456,Beat the Devil (1954),Comedy
1457,Love Is All There Is (1996),Comedy|Romance
1458,"Damsel in Distress, A (1937)",Romance
1459,Madame Butterfly (1995),Mystery|Thriller
1460,Sleepover (1995),Children's|Comedy|Mystery
1461,Here Comes Cookie (1935),Comedy
1462,"Thieves (Voleurs, Les) (1996)",Documentary
1463,"Boys, Les (1997)",Comedy|Romance
1464,"Stars Fell on Henrietta, The (1995)",Mystery
1465,Last Summer in the Hamptons (1995),Drama
1466,Margaret's Museum (1995),Crime|Drama
1467,"Saint of Fort Washington, The (1993)",Comedy|Drama
1468,"Cure, The (1995)",Comedy|Romance
1470,Gumby: The Movie (1995),Documentary
1471,Hideaway (1995),Drama
1472,"Visitors, The (Visiteurs, Les) (1993)",Crime|Thriller
1473,"Little Princess, The (1939)",Action|Comedy|Crime|Drama
1474,Nina Takes a Lover (1994),Children's|Comedy
1475,Bhaji on the Beach (1993),Romance
1476,Raw Deal (1948),Comedy|Drama
1477,Nightwatch (1997),Romance
1479,Reckless (1995),Action|Romance|Thriller
1480,Herbie Rides Again (1974),Action|Drama|Thriller
1482,"Gate of Heavenly Peace, The (1995)",Comedy|Drama
1483,"Man in the Iron Mask, The (1998)",Drama|Thriller
1484,"Jerky Boys, The (1994)",Mystery
1485,"Colonel Chabert, Le (1994)",Comedy
1486,Girl in the Cadillac (1995),Drama
1487,Even Cowgirls Get the Blues (1993),Drama|Musical
1488,Germinal (1993),Action|Drama|Thriller|War
1489,Chasers (1994),Animation|Children's|Musical
1490,Fausto (1993),Comedy
1493,"Modern Affair, A (1995)",Romance
1494,"Mostro, Il (1994)",Comedy
1495,Flirt (1995),Action|Adventure|Children's
1496,Carpool (1996),Drama|Romance
1497,"Line King: Al Hirschfeld, The (1996)",Action
1498,Farmer & Chase (1995),Drama|Romance
1499,Grosse Fatigue (1994),Action|Adventure|Thriller
1500,Santa with Muscles (1996),Comedy|Crime
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),Crime
1502,Naked in New York (1994),Romance
1503,Gold Diggers: The Secret of Bear Mountain (1995),Comedy
1504,"Bewegte Mann, Der (1994)",Drama
1507,Three Lives and Only One Death (1996),Drama|War
1508,"Babysitter, The (1995)",Drama
1509,Getting Even with Dad (1994),Drama
1510,Mad Dog Time (1996),Drama
1511,Children of the Revolution (1996),Comedy
1513,Sprung (1997),Comedy
1514,Dream With the Fishes (1997),Romance
1515,Wings of Courage (1995),Drama|Thriller
1516,"Wedding Gift, The (1994)",Comedy
1517,Race the Sun (1996),Comedy
1518,Losing Isaiah (1995),Action|Thriller
1519,New Jersey Drive (1995),Drama
1520,"Fear, The (1995)",Romance
1522,Trial by Jury (1994),Drama
1523,"Good Man in Africa, A (1994)",Action|Crime|Romance
1524,Kaspar Hauser (1993),Drama
1525,"Object of My Affection, The (1998)",Action|Adventure|Children's|Fantasy
1526,Witness (1985),Comedy
1527,Senseless (1998),Action|Sci-Fi
1528,Nowhere (1997),Comedy
1529,Underground (1995),Drama
1531,Far From Home: The Adventures of Yellow Dog (1995),Drama
1532,Foreign Student (1994),Comedy
1533,I Don't Want to Talk About It (De eso no se habla) (1993),Drama
1534,Twin Town (1997),Drama
1535,"Enfer, L' (1994)",Drama|Romance
1537,Cosi (1996),Comedy
1538,All Over Me (1997),Adventure|Children's
1539,Being Human (1993),Comedy|Crime
1541,"Beans of Egypt, Maine, The (1994)",Comedy|Romance
1542,"Scarlet Letter, The (1926)",Comedy|Drama|Romance
1543,Johns (1996),Drama
1544,It Takes Two (1995),Action|Adventure|Sci-Fi|Thriller
1545,Frankie Starlight (1995),Drama
1546,Shadows (Cienie) (1988),Comedy
1547,"Show, The (1995)",Children's|Drama
1548,The Courtyard (1995),Drama
1549,Dream Man (1995),Drama|Romance
1550,Destiny Turns on the Radio (1995),Comedy|Romance
1551,"Glass Shield, The (1994)",Adventure|Children's|Drama
1552,"Hunted, The (1995)",Action|Adventure|Thriller
1553,"Underneath, The (1995)",Comedy
1554,Safe Passage (1994),Drama|Romance
1555,"Secret Adventures of Tom Thumb, The (1993)",Drama
1556,Condition Red (1995),Action|Romance|Thriller
1557,Yankee Zulu (1994),Drama
1558,Aparajito (1956),Comedy
1559,Hostile Intentions (1994),Drama
1561,Tigrero: A Film That Was Never Made (1994),Comedy
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Action|Adventure|Crime
1563,"Promise, The (Versprechen, Das) (1994)",Drama
1564,To Cross the Rubicon (1991),Comedy|Romance
1565,Daens (1992),Comedy|Thriller
1566,"Man from Down Under, The (1943)",Adventure|Animation|Children's|Comedy|Musical
1567,Careful (1992),Drama
1568,Vermont Is For Lovers (1992),Crime|Drama|Mystery
1569,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Romance
1570,Quartier Mozart (1992),Sci-Fi
1571,Touki Bouki (Journey of the Hyena) (1973),Comedy|Romance
1572,Wend Kuuni (God's Gift) (1982),Drama
1573,Spirits of the Dead (Tre passi nel delirio) (1968),Action|Sci-Fi|Thriller
1574,Pharaoh's Army (1995),Romance
1575,"I, Worst of All (Yo, la peor de todas) (1990)",Drama
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
1578,"Collectionneuse, La (1967)",Crime
1579,Baton Rouge (1988),Drama
1580,Liebelei (1933),Action|Adventure|Comedy|Sci-Fi
1581,"Woman in Question, The (1950)",Comedy
1582,T-Men (1947),Adventure|Children's
1583,"Invitation, The (Zaproszenie) (1986)",Children's|Fantasy
1584,"Symphonie pastorale, La (1946)",Drama|Sci-Fi
1585,American Dream (1990),Comedy
1586,Lashou shentan (1992),Action|Drama|War
1587,Terror in a Texas Town (1958),Action|Adventure
1588,Salut cousin! (1996),Children's|Comedy
1589,Schizopolis (1996),Crime|Drama|Mystery
1590,"To Have, or Not (1995)",Action|Mystery|Sci-Fi|Thriller
1591,Duoluo tianshi (1995),Action|Adventure|Sci-Fi|Thriller
1592,"Magic Hour, The (1998)",Children's|Comedy
1593,Death in Brunswick (1991),Comedy|Romance
1594,Everest (1998),Drama
1595,Shopping (1994),Adventure|Children's|Drama
1596,Nemesis 2: Nebula (1995),Drama
1597,Romper Stomper (1992),Action|Mystery|Romance|Thriller
1598,City of Industry (1997),Crime|Drama|Thriller
1599,Someone Else's America (1995),Action
1600,Guantanamera (1994),Drama|Romance
1601,Office Killer (1997),Crime|Drama|Film-Noir
1602,"Price Above Rubies, A (1998)",Comedy
1603,Angela (1995),Sci-Fi|Thriller
1604,He Walked by Night (1948),Action|Comedy
1605,Love Serenade (1996),Adventure|Romance
1606,Deceiver (1997),Action|Adventure
1608,Buddy (1997),Action|Thriller
1609,B*A*P*S (1997),Drama
1610,"Truth or Consequences, N.M. (1997)",Action|Thriller
1611,Intimate Relations (1996),Drama
1612,"Leading Man, The (1996)",Comedy
1613,Tokyo Fist (1995),Drama
1614,"Reluctant Debutante, The (1958)",Comedy
1615,Warriors of Virtue (1997),Adventure|Thriller
1616,Desert Winds (1995),Action|Thriller|War
1617,Hugo Pool (1997),Crime|Film-Noir|Mystery|Thriller
1619,All Things Fair (1996),Drama|War
1620,"Sixth Man, The (1997)",Crime|Drama|Thriller
1621,Butterfly Kiss (1995),Drama
1622,"Paris, France (1993)",Comedy|Drama
1623,"Cérémonie, La (1995)",Horror
1624,Hush (1998),Drama
1625,Nightwatch (1997),Mystery|Thriller
1626,Nobody Loves Me (Keiner liebt mich) (1994),Action|Drama|Thriller
1627,"Wife, The (1995)",Action|Crime|Mystery
1628,Lamerica (1994),Drama
1629,Nico Icon (1995),Comedy|Romance
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",Comedy|Drama
1631,"Slingshot, The (1993)",Thriller
1632,Land and Freedom (Tierra y libertad) (1995),Comedy|Romance
1633,Á köldum klaka (Cold Fever) (1994),Drama
1635,Two Friends (1986) ,Drama
1636,Brothers in Trouble (1995),Action|Thriller
1639,Bitter Sugar (Azucar Amargo) (1996),Drama|Romance
1640,"Eighth Day, The (1996)",Comedy
1641,Dadetown (1995),Comedy
1642,Some Mother's Son (1996),Comedy|Drama
1643,Angel Baby (1995),Drama|Romance
1644,Sudden Manhattan (1996),Horror|Mystery|Thriller
1645,"Butcher Boy, The (1998)",Crime|Horror|Mystery|Thriller
1646,Men With Guns (1997),Comedy
1647,Hana-bi (1997),Crime|Thriller
1648,"Niagara, Niagara (1997)",Comedy|Drama|Thriller
1649,"Big One, The (1997)",Documentary
1650,"Butcher Boy, The (1998)",Drama
1651,"Spanish Prisoner, The (1997)",Drama
1652,Temptress Moon (Feng Yue) (1996),Documentary
1653,Entertaining Angels: The Dorothy Day Story (1996),Drama|Sci-Fi|Thriller
1654,Chairman of the Board (1998),Children's|Drama|Fantasy
1655,"Favor, The (1994)",Horror
1656,Little City (1998),Romance
1657,Target (1995),Documentary
1658,"Substance of Fire, The (1996)",Romance|Thriller
1659,Getting Away With Murder (1996),Drama
1660,Small Faces (1995),Drama
1661,"New Age, The (1994)",Thriller
1662,Rough Magic (1995),Crime
1663,Nothing Personal (1995),Comedy
1664,8 Heads in a Duffel Bag (1997),Drama
1665,"Brother's Kiss, A (1997)",Comedy
1666,Ripe (1996),Romance
1667,"Next Step, The (1995)",Action|Drama
1668,Wedding Bell Blues (1996),Drama
1669,MURDER and murder (1996),Romance
1670,Tainted (1998),Drama|War
1671,"Further Gesture, A (1996)",Crime
1672,Kika (1993),Drama
1673,Mirage (1995),Drama
1674,Mamma Roma (1962),Drama|Romance|Thriller
1675,"Sunchaser, The (1996)",Crime|Thriller
1676,"War at Home, The (1996)",Action|Adventure|Sci-Fi|War
1677,Sweet Nothing (1995),Comedy
1678,Mat' i syn (1997),Drama
1679,B. Monkey (1998),Comedy
1680,Sliding Doors (1998),Drama|Romance
1681,You So Crazy (1994),Action|Adventure
1682,Scream of Stone (Schrei aus Stein) (1991),Drama
